StationId,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL014,5/28/2015 9:00,,,5.25,48,29.75,77,1.75,9.1,25,,,,,
DL014,5/28/2015 10:00,,,6.5,52.5,32.75,73.75,1.93,14.47,35,,,,,
DL014,5/28/2015 11:00,,,4.25,47.75,29,76.25,1.65,12.45,50.25,,,,,
DL014,5/28/2015 12:00,,,4.75,48.75,30,75.75,1.55,12.17,49,,,,,
DL014,5/28/2015 13:00,,,5.25,48.75,30.5,74.75,1.47,9.27,59,,,,,
DL014,5/28/2015 14:00,,,3.75,40.75,24.75,79,1.2,3.7,99.75,,,,,
DL014,5/28/2015 15:00,,,3,39.75,24,81.5,1.58,3.28,107.75,,,,,
DL014,5/28/2015 16:00,,,3,38,23,84.75,1.6,4.15,125.25,,,,,
DL014,5/28/2015 17:00,,,3.25,42.5,25.5,83,1.78,4.42,108.75,,,,,
DL014,5/28/2015 18:00,,,4.25,55.25,32.5,78.25,2.17,4,62.5,,,,,
DL014,5/28/2015 19:00,,,13.75,82.75,55.25,61.25,3.73,5.9,20.5,,,,,
DL014,5/28/2015 20:00,,,33.25,120,91,34.5,6.1,9.3,18.75,,,,,
DL014,5/28/2015 21:00,,,48.75,147.75,118.5,13.25,2.8,9.9,20.25,,,,,
DL014,5/28/2015 22:00,,,49.25,146.25,118,13.75,2.35,8.05,19.25,,,,,
DL014,5/28/2015 23:00,,,54.75,157,128.25,6.5,2.23,10.33,19.25,,,,,
DL014,5/29/2015 0:00,,,50.25,143.75,117.75,13.75,1.12,8.85,17.5,,,,,
DL014,5/29/2015 1:00,,,38.75,119.75,95.5,31,1.23,6.45,18.75,,,,,
DL014,5/29/2015 2:00,,,25.5,95.5,71.5,51,,3.2,19.25,,,,,
DL014,5/29/2015 3:00,,,25,92.75,69.5,52,,3.35,19.5,,,,,
DL014,5/29/2015 4:00,,,22.25,86,63.75,56.25,,3.32,18.5,,,,,
DL014,5/29/2015 5:00,,,19,78.75,57.25,61,1.07,4.3,19,,,,,
DL014,5/29/2015 6:00,,,8.75,57.5,37.5,76.75,,4.15,19.5,,,,,
DL014,5/29/2015 7:00,,,4.5,44.75,27.25,84.25,,2.62,33.25,,,,,
DL014,5/29/2015 8:00,,,7,53.5,34,80,,3.92,28.25,,,,,
DL014,5/29/2015 9:00,,,6.75,56,35.75,79.25,1.95,4.87,29.75,,,,,
DL014,5/29/2015 10:00,,,7.25,63.25,39,75.75,2.22,7.28,44,,,,,
DL014,5/29/2015 11:00,,,5.25,54,33.25,80.5,1.79,7.38,61,,,,,
DL014,5/29/2015 12:00,,,4.5,54.5,32.75,80.25,,7.73,74,,,,,
DL014,5/29/2015 13:00,,,3.75,47,28,83,1.31,9.38,87.25,,,,,
DL014,5/29/2015 14:00,,,4,49.5,29.75,82.25,1.23,10.08,91,,,,,
DL014,5/29/2015 15:00,,,3.75,49,29.25,81.25,1.29,11.32,102,,,,,
DL014,5/29/2015 16:00,,,4.5,50.25,30.25,79.75,1.49,11.4,74.75,,,,,
DL014,5/29/2015 17:00,,,5.5,55.5,34,77,3.92,10.72,52.25,,,,,
DL014,5/29/2015 18:00,,,5,54.75,33.25,77.5,4.33,8.53,52,,,,,
DL014,5/29/2015 19:00,,,5,55.25,33.5,77.25,4.16,5.75,50.75,,,,,
DL016,11/11/2018 21:00,189.25,431,462.8,135.4,456.62,59.07,7.9,45.82,2.85,9.48,70.92,,384,Very Poor
DL016,11/11/2018 22:00,213.25,462,492.65,127.98,477.52,59.28,8.35,54.03,2.8,10.45,77.32,,379,Very Poor
DL016,11/11/2018 23:00,237.25,456,487.1,114.45,471.4,56.22,9.17,56.68,2.32,10.45,78.95,,376,Very Poor
DL016,11/12/2018 0:00,234.75,443,,93.67,493,48.6,7.93,33.43,3.08,11.12,85.4,,372,Very Poor
DL016,11/12/2018 1:00,233,432,,86.55,467.55,46.38,7.63,28.75,2.73,10.23,83.15,,369,Very Poor
DL016,11/12/2018 2:00,230,399,,75.48,459.75,45.77,7.5,30.75,3.55,10.2,84.5,,367,Very Poor
DL016,11/12/2018 3:00,229.25,,491.12,65.33,435.12,49.7,7.05,31.65,3.27,10.03,82.45,,365,Very Poor
DL016,11/12/2018 4:00,229.5,,429.55,72.15,388.43,67.1,6.43,31.5,4.05,9.75,76.52,,362,Very Poor
DL016,11/12/2018 5:00,243,393,379.98,66.43,345.15,68.73,6.12,26.6,4.1,9.33,73.48,,361,Very Poor
DL016,11/12/2018 6:00,264.75,400.25,375.28,50.95,333.12,74.1,4.95,21.88,4.55,9.6,74.07,,359,Very Poor
DL016,11/12/2018 7:00,276.75,422,383.48,44.52,336.3,70.12,4.85,21.42,4.27,9.55,72.95,,358,Very Poor
DL016,11/12/2018 8:00,288.5,,440.6,55.2,388.43,62.93,5.27,19.7,6.25,10.02,73.35,,359,Very Poor
DL016,11/12/2018 9:00,322.75,536,329.53,123.77,334.28,73.48,4.05,20.4,5.03,10.1,71.42,,360,Very Poor
DL016,11/12/2018 10:00,326.75,522.25,62.95,105.2,107.08,72.53,1.8,14.22,15.65,7.38,46.55,,363,Very Poor
DL016,11/12/2018 11:00,291.75,481,45.5,98.92,89.88,78.7,1.62,9.7,42.32,5.65,33.2,,365,Very Poor
DL016,11/12/2018 12:00,298,,30.17,86.03,70.32,81.2,1.63,18.85,80.97,4.88,31.33,,369,Very Poor
DL016,11/12/2018 13:00,261.5,,21.2,81.98,60.85,72.58,1.4,21.88,118.9,4.55,29.47,,372,Very Poor
DL016,11/12/2018 14:00,214.5,350,15.4,74.18,52.05,62.77,1.25,23.85,147.1,3.65,23.18,,375,Very Poor
DL016,11/12/2018 15:00,185.75,350,11.37,75.48,49.43,62.27,1.3,21.73,168.35,3.43,22,,378,Very Poor
DL016,11/12/2018 16:00,184.25,,6.72,62.15,38.52,54.32,1.22,19.75,,4.1,30.88,,382,Very Poor
DL016,11/12/2018 17:00,186.25,448,3,63.7,36.38,52.22,1.28,16.23,158.05,4.48,38.65,,385,Very Poor
DL016,11/12/2018 18:00,200.5,479,29.95,145.58,102.15,52.93,2.83,21.38,31.75,5.2,42.2,,410,Severe
DL016,11/12/2018 19:00,212.25,561.75,205.3,182.9,263.8,62.35,4.4,30.22,3.6,7.2,54.75,,419,Severe
DL016,11/12/2018 20:00,250.75,545,465.2,184.5,480.7,65.3,7.92,43.55,3.47,9.97,75,,426,Severe
DL016,11/12/2018 21:00,306.75,585.75,,170,,71.73,8.4,53.17,3.15,11.17,82.88,,437,Severe
DL016,11/12/2018 22:00,320.5,570.5,,157.57,,70.6,8.9,57.85,2.5,11.22,82.2,,444,Severe
DL016,11/12/2018 23:00,305,526.75,,143.2,,71.48,9.15,59.77,2.12,11.5,85.4,,449,Severe
DL016,11/13/2018 0:00,286,494.25,,117.75,,64.73,9.2,31.12,2.47,12.2,88.88,,453,Severe
DL016,11/13/2018 1:00,278,481.75,456.65,115.95,436.95,60.98,8.22,26.9,3.35,12.35,93.9,,456,Severe
DL016,11/13/2018 2:00,277.75,463.75,205.9,100.9,221.78,66.47,4.82,20.4,2.15,10.75,84.52,,460,Severe
DL016,11/13/2018 3:00,233.25,377.5,138.5,91.73,161.67,65.6,3.62,13.33,1.6,7.85,61.78,,454,Severe
DL016,11/13/2018 4:00,210.5,324.25,155.77,80.82,170.25,75.98,3.67,10.12,2,7.1,58,,445,Severe
DL016,11/13/2018 5:00,214.25,319.5,240.12,78.95,237.38,73.08,4.28,9.75,3.2,7,56.33,,440,Severe
DL016,11/13/2018 6:00,224.25,342,337.7,73.7,314.35,70.97,5,19.17,3.97,7.75,71.9,,436,Severe
DL016,11/13/2018 7:00,232.25,345.5,328.5,57.65,298.53,70.93,4.93,24.63,4.35,8.25,71.07,,432,Severe
DL016,11/13/2018 8:00,233,352.5,347.7,70.78,321.03,70.42,4.9,25.32,5.48,9.27,73.15,,425,Severe
DL016,11/13/2018 9:00,285.75,468.25,206.45,116.77,230.12,74.67,4.25,26.17,5.5,9.15,77.27,,421,Severe
DL016,11/13/2018 10:00,374.25,594.5,97.82,124.67,146,75.85,3.12,26.55,6.5,8.85,91.47,,426,Severe
DL022,7/14/2019 3:00,61,178,1.2,33.6,18.85,20.95,0.8,11.45,8.28,2.25,20.5,,144,Moderate
DL022,7/14/2019 4:00,46.75,158.75,0.3,26.15,14.07,17,0.72,9.8,11.8,1.1,13.12,,147,Moderate
DL022,7/14/2019 5:00,28.75,101,,17.57,8.45,15.75,0.57,9.7,13.47,0.3,2.42,,148,Moderate
DL022,7/14/2019 6:00,22.75,80.75,,14.68,7.38,15.35,0.5,8.12,19.33,0.17,0.77,,148,Moderate
DL022,7/14/2019 7:00,26.5,105.25,,12.43,6.1,17.4,0.5,9.15,22.85,0.1,0.57,,149,Moderate
DL022,7/14/2019 8:00,32.25,124.5,,13.12,6.4,22.93,0.45,9.03,24.9,0.2,0.6,,150,Moderate
DL022,7/14/2019 9:00,39,158.5,,12.75,6.33,22.45,0.47,11.48,30.12,0.2,0.57,,150,Moderate
DL022,7/14/2019 10:00,50.75,203.5,,14.72,7.45,17,0.5,15.25,31.32,0.12,0.45,,150,Moderate
DL022,7/14/2019 11:00,55.75,202,,13.77,6.58,13.12,0.5,13.9,36.83,0.1,0.38,,147,Moderate
DL022,7/14/2019 12:00,46.5,186.25,,13.2,6.35,12.03,0.5,13.45,41.1,0.1,0.32,,143,Moderate
DL022,7/14/2019 13:00,48.5,203.5,,12.25,6.12,11.45,0.5,10.85,47.38,0.15,0.32,,142,Moderate
DL022,7/14/2019 14:00,49.25,226.25,,12.35,6.05,10.82,0.5,11.43,53.45,0.1,0.3,,141,Moderate
DL022,7/14/2019 15:00,47.25,202,,11.53,5.5,11.43,0.5,14.3,55.93,0.15,0.35,,141,Moderate
DL022,7/14/2019 16:00,47.5,198.25,,12.35,5.45,16.3,0.5,15.3,57.65,0.18,0.35,,141,Moderate
DL022,7/14/2019 17:00,42.25,157.75,,12.93,6.12,21.4,0.47,15.12,57.3,0.15,0.25,,140,Moderate
DL022,7/14/2019 18:00,28.25,120,,11.82,5.65,24.75,0.43,14.43,57.82,0.12,0.35,,139,Moderate
DL022,7/14/2019 19:00,19.75,102.5,0.1,10.85,5.4,18.57,0.43,14.12,54.47,0.12,0.4,,138,Moderate
DL022,7/14/2019 20:00,21,83.75,,14.18,6.88,17.25,0.55,14.98,43.05,0.15,0.47,,136,Moderate
DL022,7/14/2019 21:00,33.25,99.25,,37.48,19.12,16.88,0.95,12.3,33.62,1.4,10.92,,136,Moderate
DL022,7/14/2019 22:00,56.5,176.5,0.25,46.68,24.83,15.65,0.93,14.7,19.5,1.32,16.73,,137,Moderate
DL022,7/14/2019 23:00,69.5,208.5,0.35,52.95,28.48,16.35,0.9,47.02,13.47,0.38,9.02,,138,Moderate
DL022,7/15/2019 0:00,60,210,0.1,39.33,20.68,24.38,0.8,33.4,33.02,1.2,13.85,,139,Moderate
DL022,7/15/2019 1:00,32.5,84.5,,30.45,15.83,27.2,0.78,20.23,38.17,1.43,13.38,,137,Moderate
DL022,7/15/2019 2:00,22.75,59.5,,29,15.12,27.45,0.7,17.8,30.27,1.35,10.65,,134,Moderate
DL022,7/15/2019 3:00,25,51.5,,27.1,13.45,17.45,0.7,14.85,31.3,1.32,9.95,,131,Moderate
DL022,7/15/2019 4:00,23,51.25,,25.2,12.62,14.93,0.7,13.73,36.95,0.82,7.9,,128,Moderate
DL022,7/15/2019 5:00,17.25,54.25,0.2,27.7,14.4,13.53,0.7,13.62,31.45,0.82,11.9,,126,Moderate
DL022,7/15/2019 6:00,18,52,,30.92,16.3,12.27,0.7,16,25.32,0.48,12.6,,126,Moderate
DL022,7/15/2019 7:00,17.5,51.75,0.35,32.23,17.23,12.58,0.7,17.22,21.38,0.48,7.53,,124,Moderate
DL022,7/15/2019 8:00,17.75,49.75,2.08,34.7,20.15,14.07,0.7,20.12,19.82,0.62,7.88,,122,Moderate
DL022,7/15/2019 9:00,22.25,48.75,3.47,40.8,24.55,18.93,0.7,36.17,22.93,0.5,5.32,,119,Moderate
DL022,7/15/2019 10:00,20,61.5,1.93,33.17,19.23,17.15,0.78,24.3,31.95,0.6,7.97,,115,Moderate
DL022,7/15/2019 11:00,25,94,1.05,26.3,14.82,14.78,0.7,16.88,39.55,0.78,8.92,,112,Moderate
DL031,8/30/2015 10:00,54.83,139.33,3.51,19.25,21.94,36.4,,8.82,51.67,1.61,4.87,,119,Moderate
DL031,8/30/2015 11:00,45.83,210.33,2.28,20.9,21.72,28.17,,28.6,47.83,1.92,5.96,,121,Moderate
DL031,8/30/2015 12:00,53.83,198.33,2.06,18.61,19.4,32.31,,12.96,45.42,2.23,7.88,,123,Moderate
DL031,8/30/2015 13:00,44.83,148.83,1.11,16.42,16.16,29.23,,10.06,43.33,1.89,6.02,,124,Moderate
DL031,8/30/2015 14:00,29,118,2.16,17.32,18.4,24.2,,9.3,41.4,1.7,5.64,,124,Moderate
DL031,8/30/2015 15:00,41.33,135,1.81,14.37,15.3,24.35,,8.76,38.9,1.55,6.23,,123,Moderate
DL031,8/30/2015 16:00,25,150.83,1.84,16.73,17.44,18.63,,6.62,40,1.34,6.34,,122,Moderate
DL031,8/30/2015 17:00,37.83,169.5,2.08,18.23,19.07,27.41,,8.68,42.92,1.78,8.24,,122,Moderate
DL031,8/30/2015 18:00,52.17,124.83,1.51,26.39,25.58,25.88,,8.49,45.83,1.76,8.55,,122,Moderate
DL031,8/30/2015 19:00,51,160.5,1,44.33,40.88,22.95,,9.5,49.08,2.68,14.24,,123,Moderate
DL031,8/30/2015 20:00,44.83,147,10.95,78.62,85.01,21.27,,8.78,52,5.43,20.47,,123,Moderate
DL031,8/30/2015 21:00,65.5,159.83,35,82.31,121.13,18.46,,10.12,55.08,7.53,24.4,,124,Moderate
DL031,8/30/2015 22:00,68.83,144.33,58.57,73.03,145.1,15.76,,10.87,59,8.7,25.47,,124,Moderate
DL031,8/30/2015 23:00,49.83,215.5,54.3,67.87,134.63,16.11,,10.7,61.5,9.97,29.51,,124,Moderate
DL031,8/31/2015 0:00,54.83,77.67,36.22,63.3,105.83,14.58,,9.47,60.33,7.59,24.92,,125,Moderate
DL031,8/31/2015 1:00,34.5,143.5,4,49.76,49.81,29.15,,10.37,58.83,3.45,12.79,,127,Moderate
DL031,8/31/2015 2:00,35,107.33,0.46,27.39,24.98,25.52,,10.28,57,1.64,5.93,,126,Moderate
DL031,8/31/2015 3:00,25,106.6,0.26,18.23,16.62,22.35,,10.36,57.5,1.02,3.78,,126,Moderate
DL031,8/31/2015 4:00,24.33,76.2,0.25,19.24,17.46,21.12,,10.04,60.42,0.72,2.4,,125,Moderate
DL031,8/31/2015 5:00,22.5,64.83,0.23,34.48,31.03,19.85,,10.39,65.33,0.76,2.07,,124,Moderate
DL031,8/31/2015 6:00,30.17,50.67,0.43,32.17,29.22,22.6,,11.06,66,0.72,2.22,,122,Moderate
DL031,8/31/2015 7:00,30.33,86.83,8.09,45.28,51.41,25.12,,11.35,66.75,0.97,2.65,,121,Moderate
DL031,8/31/2015 8:00,28.83,105.83,9.43,33.89,43.08,25.28,,11.27,63.75,1.77,4.62,,120,Moderate
DL031,8/31/2015 9:00,40,166.33,8.93,29.36,38.35,24.16,,11.35,57.17,2.13,5.62,,122,Moderate
DL031,8/31/2015 10:00,51.33,344.33,6.73,26.56,32.84,21.64,,10.39,50.42,2.12,5.95,,128,Moderate
DL031,8/31/2015 11:00,56.83,318.33,5.38,23.94,28.66,19.8,0.8,33.48,46.67,2.09,5.91,,131,Moderate
DL031,8/31/2015 12:00,55.33,266.17,3.89,20.39,23.47,23.95,0.9,14.18,44.58,2.52,6.09,,133,Moderate
DL031,8/31/2015 13:00,74.67,191.33,3,21.7,23.42,20.53,0.68,6.6,41,2.02,6.93,,134,Moderate
DL031,8/31/2015 14:00,59.33,172,3.03,19.95,21.89,14.31,0.81,3.78,39.67,1.83,7.99,,136,Moderate
DL031,8/31/2015 15:00,41,218.83,4.14,25.47,28.37,12.07,0.74,4.28,40.58,2.22,10.11,,138,Moderate
DL031,8/31/2015 16:00,44.67,230.83,3.34,21.56,23.74,9.88,0.75,4.55,43.08,1.58,9.38,,140,Moderate
DL031,8/31/2015 17:00,61.67,215.83,3.38,26.66,28.38,15.07,0.85,3.9,43.25,1.79,10.92,,142,Moderate
DL031,8/31/2015 18:00,61.83,90.2,2.71,32.22,32.39,30.88,0.95,4.42,45.5,2.04,10.3,,141,Moderate
DL031,8/31/2015 19:00,89,255.5,1.68,42.96,40.55,21.89,0.87,8.06,50.42,3.36,14.29,,143,Moderate
DL031,8/31/2015 20:00,53.17,171.5,2.23,61.99,58.29,19.62,0.99,8.37,53.75,3.95,16.64,,144,Moderate
DL031,8/31/2015 21:00,47.83,157.17,4.68,72.33,70.83,17.78,1.12,9.09,56,4.36,19.04,,144,Moderate
DL031,8/31/2015 22:00,43,146,9.1,70.82,75.53,14.31,1.13,7.48,58.75,4.12,17.75,,144,Moderate
DL031,8/31/2015 23:00,49.5,251.17,9.31,66.97,72.38,13.15,1.11,7.68,59.33,5.12,20.23,,145,Moderate
DL031,9/1/2015 0:00,55.83,192.5,15.49,61.92,76.33,12.78,1.11,7.91,61.58,4.72,16.32,,148,Moderate
DL031,9/1/2015 1:00,53.5,138.5,18.74,61.08,80.04,10.06,1,9.06,64.92,3.78,12.58,,148,Moderate
DL031,9/1/2015 2:00,64.67,116.5,17.22,53.61,71.3,30.65,0.73,8.31,64.42,2.57,7.61,,148,Moderate
DL031,9/1/2015 3:00,32.83,162,5.51,41.42,44.4,23.87,0.58,7.93,62.75,1.59,4.62,,150,Moderate
DL031,9/1/2015 4:00,30.17,121.17,0.58,24.79,22.76,19.67,0.48,6.98,60,0.9,2.53,,151,Moderate
DL031,9/1/2015 5:00,22,89.67,0.34,26.97,24.5,19.31,0.48,7.39,60.25,0.58,1.78,,152,Moderate
DL031,9/1/2015 6:00,27.33,82.5,1,34.68,32.27,20.63,0.57,7.03,62.25,0.7,1.9,,153,Moderate
DL031,9/1/2015 7:00,29,108.83,8.38,49.34,55.42,18.69,0.62,5.45,61.83,0.94,2.68,,153,Moderate
DL031,9/1/2015 8:00,29.83,136.33,8.86,35.04,43.28,17.61,0.62,4.63,58.75,1.72,4.29,,154,Moderate
DL031,9/1/2015 9:00,43.6,243.6,8.63,28.08,36.82,19.77,0.55,5.25,55.33,1.78,4.94,,156,Moderate
DL031,9/1/2015 10:00,86.67,551,6.7,23.39,29.99,20.32,0.57,4.67,50.83,1.39,4.25,,162,Moderate
DL031,9/1/2015 11:00,108.5,697.33,4.14,22.78,25.98,16.98,0.52,29.52,44.92,1.59,4.47,,172,Moderate
DL031,9/1/2015 12:00,106,364.67,4.37,24.01,27.33,19.48,0.63,9.01,39.08,1.83,5.52,,175,Moderate
DL031,9/1/2015 13:00,139.17,630.33,3.7,19.53,22.43,20.91,0.77,8.47,36.25,1.81,6.46,,187,Moderate
DL031,9/1/2015 14:00,169.83,419.83,3.99,20.81,23.99,23.52,0.68,9.58,35.92,1.88,7.01,,194,Moderate
DL031,9/1/2015 15:00,114,302.83,5.24,26.45,30.68,21.11,0.73,8.88,35.75,2.24,8.64,,197,Moderate
DL031,9/1/2015 16:00,90.33,272.33,3.18,20.86,22.94,20.1,0.58,6.44,36.83,2.04,9.7,,198,Moderate
DL031,9/1/2015 17:00,97,281.33,2.09,24.33,24.53,19.4,0.53,7.09,39,1.83,8.1,,200,Moderate
DL031,9/1/2015 18:00,37,307.67,2.05,29.84,29.38,18.32,0.41,6.44,39.75,2.17,9.98,,208,Poor
DL031,9/1/2015 19:00,75,259.83,4.41,58.23,57.92,15.72,0.84,8.42,43.75,4.12,12.62,,209,Poor
DL031,9/1/2015 20:00,80.5,285,29.3,72.48,104.61,15.14,1.07,9.27,48.5,6.07,21.08,,213,Poor
DL031,9/1/2015 21:00,80.83,306.67,31.37,74.48,109.18,15.99,1.01,9.56,49.92,6.93,23.02,,219,Poor
DL031,9/1/2015 22:00,75.33,271.83,20.38,67.13,87.63,14.62,1,7.79,51.5,5.77,17.7,,225,Poor
DL031,9/1/2015 23:00,104.67,309.83,40.96,66.24,114.93,14.59,1.3,8.97,56.75,7.63,25.82,,227,Poor
DL031,9/2/2015 0:00,117.33,326.33,43.33,61.46,113.92,14.34,1.05,8.98,58,7.45,25.76,,233,Poor
DL031,9/2/2015 1:00,116.83,312.83,20.91,49.78,72.92,17.86,0.77,10.85,55.58,4.24,13.46,,240,Poor
DL031,9/2/2015 2:00,124.33,309.67,4.12,36.8,38.43,17.05,0.66,10.48,56.5,1.92,6.46,,248,Poor
DL031,9/2/2015 3:00,92,283,0.76,27.63,25.49,16.37,0.6,10.07,57.92,1.14,3.28,,253,Poor
DL031,9/2/2015 4:00,91.5,204.33,0.73,34.14,31.33,16.61,0.6,9.16,59.75,0.85,2.17,,257,Poor
DL031,9/2/2015 5:00,66.83,180.33,1.08,42.19,39.04,17.15,0.6,9.14,61.67,0.85,2.01,,260,Poor
DL031,9/2/2015 6:00,81.5,161.8,5.32,46.89,49.04,19.09,0.7,9.11,63.75,1.08,2.4,,264,Poor
DL031,9/2/2015 7:00,80,200.83,7.69,43.79,49.52,20.71,0.5,8.62,63.08,1.36,3.45,,267,Poor
DL031,9/2/2015 8:00,63.17,204.2,12.48,42.28,54.7,17.67,0.58,9.15,60.25,1.84,4.88,,270,Poor
DL031,9/2/2015 9:00,76,235.33,9.71,31.25,41.1,18.61,0.49,8.64,56.17,2.16,5.78,,270,Poor
DL031,9/2/2015 10:00,68.67,319.9,6.5,27.06,33.01,18.05,0.42,9,52.08,2.07,5.47,,260,Poor
DL031,9/2/2015 11:00,112.17,456.67,2.66,21.44,22.74,15.98,0.4,34.02,44.17,1.51,4.22,,250,Poor
DL031,9/2/2015 12:00,146.33,607.83,3.57,21.52,24.07,17.43,0.49,12.28,39.17,1.36,4.02,,260,Poor
DL031,9/2/2015 13:00,184.67,788.17,2.88,20.14,21.87,17.85,0.57,9.25,38.58,1.44,5.12,,267,Poor
DL031,9/2/2015 14:00,162.33,480,2.93,21.32,23,17.03,0.62,8.01,36.58,1.5,5.48,,270,Poor
DL031,9/2/2015 15:00,133,402.83,3.47,23.74,25.92,16.32,0.7,7.17,35,1.67,6.81,,274,Poor
DL031,9/2/2015 16:00,124.17,363.83,2.73,21.3,22.7,16.97,0.68,7.18,35.92,1.73,7.77,,278,Poor
DL031,9/2/2015 17:00,111.5,350.83,2.61,23.89,24.83,17.8,0.86,7.08,39.25,2.06,10.22,,280,Poor
DL031,9/2/2015 18:00,136.33,350.67,2.42,42,40.73,16.61,1.03,7.45,42.67,2.63,12.05,,282,Poor
DL031,9/2/2015 19:00,105.33,288.67,8.62,68.64,72.94,15.07,0.87,8.08,43.58,4.14,16.82,,283,Poor
DL031,9/2/2015 20:00,135.75,340.38,40.21,85.42,131.01,13.93,1.13,9.75,45.92,6.77,20.76,,286,Poor
DL031,9/2/2015 21:00,96.5,359.5,40.54,83.57,129.85,12.95,1.1,8.18,46.42,6.41,22.01,,288,Poor
DL031,9/2/2015 22:00,119.62,332.88,59.02,82.13,153.8,12.13,1.08,9.3,48.5,6.52,20.62,,290,Poor
DL031,9/2/2015 23:00,127.5,313.5,122.33,86.86,244.4,13.62,1.2,12.07,52.75,7.27,20.98,,291,Poor
DL031,9/3/2015 0:00,142.38,355.5,40.53,74.35,121.6,11.33,0.68,9.08,50.67,6.48,19.01,,292,Poor
DL031,9/3/2015 1:00,123.25,309.12,3.04,41.45,41.07,14.72,0.59,8.34,51.83,2.91,10.08,,292,Poor
DL031,9/3/2015 2:00,109.25,251.5,7.44,52.92,57.27,13.38,0.57,8.17,56.08,2.04,6.58,,289,Poor
DL031,9/3/2015 3:00,85.83,241.33,3.05,48.18,47.08,13.84,0.43,8.63,56.83,1.68,4.7,,287,Poor
DL031,9/3/2015 4:00,89.75,223.75,1.59,46.39,43.48,13.42,0.34,9.32,59.17,1.37,3.37,,288,Poor
DL031,9/3/2015 5:00,66.17,206.83,3.25,48.03,47.22,15.42,0.68,9.02,60.17,1.36,3.66,,289,Poor
DL031,9/3/2015 6:00,97.17,190.5,5.99,55.56,57.68,16.91,0.78,9.45,60.58,1.21,3.12,,291,Poor
DL031,9/3/2015 7:00,79,216.5,12.73,54.32,65.8,17.47,0.67,6.8,60.5,1.66,4.15,,291,Poor
DL031,9/3/2015 8:00,95.5,225.75,15.6,48.51,64.52,17,0.72,6.28,57.83,2.23,5.75,,292,Poor
DL031,9/3/2015 9:00,86.67,227.33,9.8,36.13,45.55,18.27,0.52,5.54,52.75,2.58,7.25,,292,Poor
DL031,9/3/2015 10:00,76.5,288.17,5.97,29.56,34.48,17.69,0.33,5.4,47.92,2.2,6.63,,291,Poor
DL031,9/3/2015 11:00,125.67,482.17,3.02,22.18,23.86,13.74,0.18,31.16,41.5,1.73,5.44,,292,Poor
DL031,9/3/2015 12:00,98.67,596.17,3.16,21.54,23.51,16.72,0.2,10.72,37.83,1.51,5.17,,291,Poor
DL031,9/3/2015 13:00,155.33,544,2.47,22.98,23.82,17.33,0.54,9.47,35.25,2.03,8.19,,281,Poor
DL031,9/3/2015 14:00,75.67,320.5,2.01,24.82,24.87,16.45,0.59,6.82,34.17,2.44,13.68,,274,Poor
DL031,9/3/2015 15:00,96,275.5,3.1,31.8,32.54,15.96,0.66,6.87,34.17,2.34,13.7,,269,Poor
DL031,9/3/2015 16:00,101.67,264.33,2.13,24.38,24.62,17.4,0.59,7.28,35.25,1.96,11.74,,265,Poor
DL031,9/3/2015 17:00,85.5,271,2.43,25.38,25.94,17.73,0.62,7.98,36.92,1.79,9.64,,261,Poor
DL031,9/3/2015 18:00,105.83,273.83,2.22,41.42,39.95,15.89,0.64,6.43,40.58,2.43,11.65,,258,Poor
DL031,9/3/2015 19:00,74.67,279.6,8.37,77.26,80.24,15.13,1.06,8.01,45.42,4.28,16.78,,258,Poor
DL031,9/3/2015 20:00,99.67,249.67,35.21,99.72,136.92,15.04,1.77,9.23,49.25,6.9,27.85,,254,Poor
DL031,9/3/2015 21:00,105.67,266.67,91.88,107.09,220.85,17.43,2.48,11.13,53.58,10.1,36.88,,250,Poor
DL031,9/3/2015 22:00,105.33,275.17,283.9,107.54,483.51,21.68,4.45,17.3,63.17,15.23,46.36,,248,Poor
DL031,9/3/2015 23:00,156.83,345.17,442.81,104.6,,22.01,5.58,22.99,68.08,18.98,54.11,,249,Poor
DL031,9/4/2015 0:00,132.2,308.2,359.11,87.32,,23.13,4.54,21.23,67.33,17.12,50.9,,247,Poor
DL031,9/4/2015 1:00,130.33,279.67,209.06,72.35,349.97,21.24,2.32,10.55,65.58,13.73,40.53,,246,Poor
DL031,9/4/2015 2:00,100,277,202.89,62.62,332.87,21.24,1.71,8.12,67.04,10.63,31.9,,247,Poor
DL031,9/4/2015 3:00,109,224.17,171.27,57.17,284.79,22.13,1.45,7.05,68.75,8.99,27.4,,246,Poor
DL031,9/4/2015 4:00,109.33,205.5,86.07,57.48,168.76,23.12,0.83,3.87,62.08,6.22,30.44,,246,Poor
DL031,9/4/2015 5:00,108.67,230,44.64,57.74,112.42,25.85,0.73,2.09,60.42,4.29,22.19,,249,Poor
DL031,9/4/2015 6:00,96.67,212,23.2,55.22,80.89,27.36,0.7,2.21,59.83,3.33,12.12,,249,Poor
DL031,9/4/2015 7:00,89,195.5,24.66,54.66,82.39,25.06,0.72,7.22,58.33,2.7,8.41,,250,Poor
DL031,9/4/2015 8:00,63.67,195.5,20.76,48.97,71.96,23.75,0.73,8.28,55.83,3.15,8.67,,246,Poor
